phase,category,filename,img_path,exists,annot_A,annot_B,annot_C,soft_anger,soft_contempt,soft_disgust,soft_fear,soft_happy,soft_neutral,soft_sad,soft_surprise
train,happy,lqzc546375b5cfe4c37a0aa75eb2c4b4e8fbecd5c471915c45a4141193c0fdgax.jpg,./Data/EST_data/img_train/happy/lqzc546375b5cfe4c37a0aa75eb2c4b4e8fbecd5c471915c45a4141193c0fdgax.jpg,True,기쁨,기쁨,기쁨,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
train,happy,sf4ob83629cd533453cc7637da996c246b0b08c38f9948b48080c00660694f4lo.jpg,./Data/EST_data/img_train/happy/sf4ob83629cd533453cc7637da996c246b0b08c38f9948b48080c00660694f4lo.jpg,True,기쁨,기쁨,기쁨,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
train,happy,cac0ba10544ab61d5b0ab434b5b3e92f6191931e98d6c4f39693ddcbc5366pd9y.jpg,./Data/EST_data/img_train/happy/cac0ba10544ab61d5b0ab434b5b3e92f6191931e98d6c4f39693ddcbc5366pd9y.jpg,True,기쁨,기쁨,기쁨,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
train,happy,6nf6bf9e5a5f8b0908b77cbbcba3a85aeaefd8a7b5a2255fa7c592a9e718a8rxr.jpg,./Data/EST_data/img_train/happy/6nf6bf9e5a5f8b0908b77cbbcba3a85aeaefd8a7b5a2255fa7c592a9e718a8rxr.jpg,True,기쁨,기쁨,기쁨,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
train,happy,0ths5b2999b21d1a92d8d98e3384e3be09692db5e112b493c5942b583a06f30z0.jpg,./Data/EST_data/img_train/happy/0ths5b2999b21d1a92d8d98e3384e3be09692db5e112b493c5942b583a06f30z0.jpg,True,기쁨,기쁨,기쁨,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
train,happy,zpvo3ce746afd965eb995f3893fce657992d3dbc11d3ff77d9958eca3995fsf4j.jpg,./Data/EST_data/img_train/happy/zpvo3ce746afd965eb995f3893fce657992d3dbc11d3ff77d9958eca3995fsf4j.jpg,True,기쁨,기쁨,기쁨,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
train,happy,1g63a149f256a69681a6c5198fa96e55fdd6b6b6683a9aa7fe46896111899ecb8.jpg,./Data/EST_data/img_train/happy/1g63a149f256a69681a6c5198fa96e55fdd6b6b6683a9aa7fe46896111899ecb8.jpg,True,기쁨,기쁨,기쁨,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
train,happy,ev9tf87f900eaa22fde4e4421a41df70fd52bf94a00ac48eab2842b572b083jwt.jpg,./Data/EST_data/img_train/happy/ev9tf87f900eaa22fde4e4421a41df70fd52bf94a00ac48eab2842b572b083jwt.jpg,True,기쁨,기쁨,기쁨,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
train,happy,3n698ed8e18d3b57435f8e7b9b7b885133bf889758018f8338578993837eed82g.jpg,./Data/EST_data/img_train/happy/3n698ed8e18d3b57435f8e7b9b7b885133bf889758018f8338578993837eed82g.jpg,True,기쁨,기쁨,기쁨,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
train,happy,ua5p2dbc92e355d5bc1f8ccc72f4e515f12272ace9f8d29176728c1c6cf3do36e.jpg,./Data/EST_data/img_train/happy/ua5p2dbc92e355d5bc1f8ccc72f4e515f12272ace9f8d29176728c1c6cf3do36e.jpg,True,기쁨,기쁨,기쁨,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
train,happy,uuhk8777660e0832ce02cec83d16e5f73d0c8f5ed552b6782cde35d258e78mrzw.jpg,./Data/EST_data/img_train/happy/uuhk8777660e0832ce02cec83d16e5f73d0c8f5ed552b6782cde35d258e78mrzw.jpg,True,기쁨,기쁨,기쁨,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
train,happy,5k7k83888837328789f19ac994a7ac0aaff3b739968b5f441ff3b4b9c1a31dtt2.jpg,./Data/EST_data/img_train/happy/5k7k83888837328789f19ac994a7ac0aaff3b739968b5f441ff3b4b9c1a31dtt2.jpg,True,기쁨,기쁨,기쁨,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
train,happy,hx2b99b98bc2b0f92227c59887a26790be027d077a76e25b8c078f5f4fa99yogi.jpg,./Data/EST_data/img_train/happy/hx2b99b98bc2b0f92227c59887a26790be027d077a76e25b8c078f5f4fa99yogi.jpg,True,기쁨,기쁨,기쁨,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
train,happy,2o589619722e3e8065b3031c1a822be8b08b2942c90563c481950d2d2e592bl7j.jpg,./Data/EST_data/img_train/happy/2o589619722e3e8065b3031c1a822be8b08b2942c90563c481950d2d2e592bl7j.jpg,True,기쁨,기쁨,기쁨,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
train,happy,g6mfe915fe4135146142fe44e4344bc1f4f06975819869369effb88fe83afw1g0.jpeg,./Data/EST_data/img_train/happy/g6mfe915fe4135146142fe44e4344bc1f4f06975819869369effb88fe83afw1g0.jpeg,True,기쁨,기쁨,기쁨,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
train,happy,s5m2df319953efabdb43edae623cdbf2826e352b666df1e395b7b9050e6258b8m.jpg,./Data/EST_data/img_train/happy/s5m2df319953efabdb43edae623cdbf2826e352b666df1e395b7b9050e6258b8m.jpg,True,기쁨,기쁨,기쁨,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
train,happy,u9zua91bb6e0fa3338df69f47979b98a5698419c0696727f13bff97c3ec3boxi7.jpg,./Data/EST_data/img_train/happy/u9zua91bb6e0fa3338df69f47979b98a5698419c0696727f13bff97c3ec3boxi7.jpg,True,기쁨,기쁨,기쁨,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
train,happy,l331ffdf8f3021f03bfd1fdb30164afff06687d1989d563b664ddb3126bdbvq8d.jpg,./Data/EST_data/img_train/happy/l331ffdf8f3021f03bfd1fdb30164afff06687d1989d563b664ddb3126bdbvq8d.jpg,True,기쁨,기쁨,기쁨,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
train,happy,2oaz674ca34f183ed0134461ab55ca494515488868e1d84f8361814cdb37ap6m7.jpg,./Data/EST_data/img_train/happy/2oaz674ca34f183ed0134461ab55ca494515488868e1d84f8361814cdb37ap6m7.jpg,True,기쁨,기쁨,기쁨,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
train,happy,v2vk6e19e9e4b691fcec86f6668ba797fe8eb76ca38b65197d5991a9c0e44f1nr.jpg,./Data/EST_data/img_train/happy/v2vk6e19e9e4b691fcec86f6668ba797fe8eb76ca38b65197d5991a9c0e44f1nr.jpg,True,중립,기쁨,기쁨,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0
train,happy,k1sl57d585fb7fb1b915ddee3c3c03765b51f38e953df3bf4445b05795546pz03.jpg,./Data/EST_data/img_train/happy/k1sl57d585fb7fb1b915ddee3c3c03765b51f38e953df3bf4445b05795546pz03.jpg,True,기쁨,기쁨,기쁨,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
train,happy,wtcp5a3518c6216bf16172fc3292bb9c7b375c012293fc1f2ff8c6d8b18460hvq.jpg,./Data/EST_data/img_train/happy/wtcp5a3518c6216bf16172fc3292bb9c7b375c012293fc1f2ff8c6d8b18460hvq.jpg,True,기쁨,기쁨,기쁨,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
train,happy,c3i2025b82a6f935a3c075a627d53a2336781a2d6e71aa9dcf91a278a9a8f5zdo.jpg,./Data/EST_data/img_train/happy/c3i2025b82a6f935a3c075a627d53a2336781a2d6e71aa9dcf91a278a9a8f5zdo.jpg,True,기쁨,기쁨,기쁨,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
train,happy,e36w01789d120cc81191616d118d5e9b34a2cfa6f1e9151111a3a5726aa4apfsz.jpg,./Data/EST_data/img_train/happy/e36w01789d120cc81191616d118d5e9b34a2cfa6f1e9151111a3a5726aa4apfsz.jpg,True,기쁨,기쁨,기쁨,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
train,happy,xogw2b7da2747c67b68a9245cb59bb6512b3b23fa9078752f29674c21a927rrmh.jpg,./Data/EST_data/img_train/happy/xogw2b7da2747c67b68a9245cb59bb6512b3b23fa9078752f29674c21a927rrmh.jpg,True,기쁨,기쁨,기쁨,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
train,happy,zhrb38b571138779da87866fc460a8c3a7be9736e6066bd4037c1c3a205a1958z.jpg,./Data/EST_data/img_train/happy/zhrb38b571138779da87866fc460a8c3a7be9736e6066bd4037c1c3a205a1958z.jpg,True,기쁨,기쁨,기쁨,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
train,happy,rj02e4211242fe77d53581b8d2ecf139e1572c2e632c7b5fbe0438144b2e2drgr.jpg,./Data/EST_data/img_train/happy/rj02e4211242fe77d53581b8d2ecf139e1572c2e632c7b5fbe0438144b2e2drgr.jpg,True,기쁨,기쁨,기쁨,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
train,happy,1w4l4f49f309ff54949102fb2b9f8314449947b1128f9014215ff490f94dd3asl.jpg,./Data/EST_data/img_train/happy/1w4l4f49f309ff54949102fb2b9f8314449947b1128f9014215ff490f94dd3asl.jpg,True,기쁨,기쁨,기쁨,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
train,happy,7h2o922c03035f2f8495be615805a86dc94ffadb1248af028ed5fb62523600p3r.jpg,./Data/EST_data/img_train/happy/7h2o922c03035f2f8495be615805a86dc94ffadb1248af028ed5fb62523600p3r.jpg,True,기쁨,기쁨,기쁨,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
train,happy,9nn610cd04e7fdb1fc903f39d1874773cae3e4514c05ef4a1c43980c04ac446ii.jpg,./Data/EST_data/img_train/happy/9nn610cd04e7fdb1fc903f39d1874773cae3e4514c05ef4a1c43980c04ac446ii.jpg,True,기쁨,기쁨,기쁨,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
train,happy,ncfie789b40b8cfd1206fe880d014d2e01f5edf26e28e110e165865ef1d61vrtt.jpg,./Data/EST_data/img_train/happy/ncfie789b40b8cfd1206fe880d014d2e01f5edf26e28e110e165865ef1d61vrtt.jpg,True,기쁨,기쁨,기쁨,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
train,happy,gqm363c3a99dafa87262d87b13659312a2daa89231d85b6179493c5822a72nmfr.jpg,./Data/EST_data/img_train/happy/gqm363c3a99dafa87262d87b13659312a2daa89231d85b6179493c5822a72nmfr.jpg,True,기쁨,기쁨,기쁨,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
train,happy,trjy72e81d54c5bfbae42a5f52583dbefa2fdcd3f16fefb8f37f6dafd7e1fcv8u.jpg,./Data/EST_data/img_train/happy/trjy72e81d54c5bfbae42a5f52583dbefa2fdcd3f16fefb8f37f6dafd7e1fcv8u.jpg,True,기쁨,기쁨,기쁨,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
train,happy,nv587f731b4efe682e1dffd22fcfbfff577349bf65101ff567ef27eff62c0ib8f.jpg,./Data/EST_data/img_train/happy/nv587f731b4efe682e1dffd22fcfbfff577349bf65101ff567ef27eff62c0ib8f.jpg,True,기쁨,기쁨,기쁨,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
train,happy,dm53bb91d133ca79ab0f7e388383f1ac350fa3833071c3c08af524f87510671mk.jpg,./Data/EST_data/img_train/happy/dm53bb91d133ca79ab0f7e388383f1ac350fa3833071c3c08af524f87510671mk.jpg,True,기쁨,기쁨,기쁨,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
train,happy,sg8g3e08faaf9661fe4ed2a8f049aa2a00be8238533a27d4d40057fa1d2154jje.jpg,./Data/EST_data/img_train/happy/sg8g3e08faaf9661fe4ed2a8f049aa2a00be8238533a27d4d40057fa1d2154jje.jpg,True,기쁨,기쁨,기쁨,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
train,happy,2h133731afe3e29fc37795c373f69323e7312fe8ef34efd3c3205b76051f2ceho.jpg,./Data/EST_data/img_train/happy/2h133731afe3e29fc37795c373f69323e7312fe8ef34efd3c3205b76051f2ceho.jpg,True,기쁨,기쁨,기쁨,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
train,happy,ax1a7f241800ca4184449f44f5e48f90a3e4619ee467099f408a3f8f9eeecsjsh.jpeg,./Data/EST_data/img_train/happy/ax1a7f241800ca4184449f44f5e48f90a3e4619ee467099f408a3f8f9eeecsjsh.jpeg,True,기쁨,기쁨,기쁨,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
train,happy,w1asfeed38bbbe0e62f41521abc2ee0540124f175820f6ca22fded5034d17jqez.jpg,./Data/EST_data/img_train/happy/w1asfeed38bbbe0e62f41521abc2ee0540124f175820f6ca22fded5034d17jqez.jpg,True,기쁨,기쁨,당황,0.0,0.0,0.0,0.09999999999999999,0.6666666666666666,0.06666666666666667,0.0,0.16666666666666666
train,happy,vuob065500a71ad9a0c62eca046896b57dc9144b850a520770e0709747c03qfck.jpg,./Data/EST_data/img_train/happy/vuob065500a71ad9a0c62eca046896b57dc9144b850a520770e0709747c03qfck.jpg,True,기쁨,기쁨,기쁨,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
train,happy,oq1of7b42256c699df25d6554f57bafbadbb4515c9b8b6284c6884536b95b5dtz.jpg,./Data/EST_data/img_train/happy/oq1of7b42256c699df25d6554f57bafbadbb4515c9b8b6284c6884536b95b5dtz.jpg,True,기쁨,기쁨,기쁨,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
train,happy,jfxc3fd6dc6f8d3e0800c931a6594bb10c8f22ffb8040f8909bb0e954d472xcab.jpg,./Data/EST_data/img_train/happy/jfxc3fd6dc6f8d3e0800c931a6594bb10c8f22ffb8040f8909bb0e954d472xcab.jpg,True,기쁨,기쁨,기쁨,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
train,happy,0kb5129fb4e95d1976bc216d15961659e2464ede512c11de9f911abdb97b1os2s.jpg,./Data/EST_data/img_train/happy/0kb5129fb4e95d1976bc216d15961659e2464ede512c11de9f911abdb97b1os2s.jpg,True,기쁨,기쁨,기쁨,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
train,happy,swuo745642a105c455cf523da98707f87c5db70b9dab359d725a470602b79q5iz.jpg,./Data/EST_data/img_train/happy/swuo745642a105c455cf523da98707f87c5db70b9dab359d725a470602b79q5iz.jpg,True,기쁨,기쁨,기쁨,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
train,happy,ojo501ca5544c3f80337b563b6da4403c428a151c0053dd4b69a80dc3dc7a7fta.jpg,./Data/EST_data/img_train/happy/ojo501ca5544c3f80337b563b6da4403c428a151c0053dd4b69a80dc3dc7a7fta.jpg,True,기쁨,기쁨,기쁨,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
train,happy,tahg4018ab06c82ac1995caed9e9cefe7c16dee6406a761491e4e60c3906auy7h.jpg,./Data/EST_data/img_train/happy/tahg4018ab06c82ac1995caed9e9cefe7c16dee6406a761491e4e60c3906auy7h.jpg,True,기쁨,기쁨,기쁨,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
train,happy,uvb784ba4b838abb7b54be787a681da4f8d3de7f25a3bc4ab35d8b3c9d8f11lbj.jpg,./Data/EST_data/img_train/happy/uvb784ba4b838abb7b54be787a681da4f8d3de7f25a3bc4ab35d8b3c9d8f11lbj.jpg,True,기쁨,기쁨,기쁨,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
train,happy,bsqy688dd4d268ce62fd7c161e64bfa0ced7213fee4efa323ce48e19aed374y5w.jpg,./Data/EST_data/img_train/happy/bsqy688dd4d268ce62fd7c161e64bfa0ced7213fee4efa323ce48e19aed374y5w.jpg,True,기쁨,기쁨,기쁨,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
train,happy,ez6xd5119fb27aa60745d95af6d2fb37b309c7e555d42216639453f9d2f56cw69.jpg,./Data/EST_data/img_train/happy/ez6xd5119fb27aa60745d95af6d2fb37b309c7e555d42216639453f9d2f56cw69.jpg,True,기쁨,기쁨,기쁨,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
train,happy,ywhoa5bf4ff7d434d34c30dfd4bb110763bfacbcbf173af3fcf51fd1f4f1av3xw.jpg,./Data/EST_data/img_train/happy/ywhoa5bf4ff7d434d34c30dfd4bb110763bfacbcbf173af3fcf51fd1f4f1av3xw.jpg,True,기쁨,기쁨,기쁨,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
train,happy,1n6t02f8df326dffa4663edecfd36dccedf9f2693eb9d6af0c69a6b69d0d70i13.jpg,./Data/EST_data/img_train/happy/1n6t02f8df326dffa4663edecfd36dccedf9f2693eb9d6af0c69a6b69d0d70i13.jpg,True,기쁨,기쁨,기쁨,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
train,happy,gt7d25075fd4860f86d6f4c5d31fd7bd2cc1dbcdd26bff8424f909932fc28d9p9.jpg,./Data/EST_data/img_train/happy/gt7d25075fd4860f86d6f4c5d31fd7bd2cc1dbcdd26bff8424f909932fc28d9p9.jpg,True,기쁨,기쁨,기쁨,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
train,happy,3saj3fb9fd27f365e329671975b3753933e19cef3a2f9af3d262b56f58e81zbpf.jpg,./Data/EST_data/img_train/happy/3saj3fb9fd27f365e329671975b3753933e19cef3a2f9af3d262b56f58e81zbpf.jpg,True,기쁨,기쁨,기쁨,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
train,happy,uqi6ebb3bfd9661f1e9d3289b933cfdfe4c11b031d7d93398f27d8916eb74zb1f.jpg,./Data/EST_data/img_train/happy/uqi6ebb3bfd9661f1e9d3289b933cfdfe4c11b031d7d93398f27d8916eb74zb1f.jpg,True,기쁨,기쁨,기쁨,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
train,happy,5wvh132df1a2c3dcc711d95fcf46eedecba3d9a3dd1c1525bde6fff98ab238rx9.jpg,./Data/EST_data/img_train/happy/5wvh132df1a2c3dcc711d95fcf46eedecba3d9a3dd1c1525bde6fff98ab238rx9.jpg,True,기쁨,기쁨,기쁨,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
train,happy,y9rmce62cebf8ffcb7e4898472ff6c64f17fec1c47bfa261ef2dc11922eddqjx6.jpg,./Data/EST_data/img_train/happy/y9rmce62cebf8ffcb7e4898472ff6c64f17fec1c47bfa261ef2dc11922eddqjx6.jpg,True,기쁨,기쁨,기쁨,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
train,happy,wfnr6309e0a2746bc9c38d9666038e2f3d6d81c80eaecbb76fa06db4cc62forka.jpg,./Data/EST_data/img_train/happy/wfnr6309e0a2746bc9c38d9666038e2f3d6d81c80eaecbb76fa06db4cc62forka.jpg,True,기쁨,기쁨,기쁨,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
train,happy,wps1231ef6265c67f283f370c187c120c9018811f1b82c401ef32f8b73c6fvdhp.jpg,./Data/EST_data/img_train/happy/wps1231ef6265c67f283f370c187c120c9018811f1b82c401ef32f8b73c6fvdhp.jpg,True,기쁨,기쁨,기쁨,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
train,happy,70om364a319638111fae58753d9c4c89e12c54e8951833e9eed12337ff11dllve.jpg,./Data/EST_data/img_train/happy/70om364a319638111fae58753d9c4c89e12c54e8951833e9eed12337ff11dllve.jpg,True,기쁨,기쁨,기쁨,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
train,happy,mscgf287d9c0bde0073a9020ac89107a1b621a0166e71ab935acd2beaa8adx3ap.jpg,./Data/EST_data/img_train/happy/mscgf287d9c0bde0073a9020ac89107a1b621a0166e71ab935acd2beaa8adx3ap.jpg,True,기쁨,기쁨,기쁨,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
train,happy,msqcdf376a9f044fe7a40dab4c44d496c44d96739eb49c913969e1c49bf04hxua.jpg,./Data/EST_data/img_train/happy/msqcdf376a9f044fe7a40dab4c44d496c44d96739eb49c913969e1c49bf04hxua.jpg,True,기쁨,기쁨,기쁨,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
train,happy,017p7f75ed075e0d375c15f5033600b9d6963fc030ff9b6f613589600678d6mwv.jpg,./Data/EST_data/img_train/happy/017p7f75ed075e0d375c15f5033600b9d6963fc030ff9b6f613589600678d6mwv.jpg,True,기쁨,기쁨,기쁨,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
train,happy,aha74da947f667ed591147adec6607fdeff131a2737d544c46c953a18d1b75gvg.jpg,./Data/EST_data/img_train/happy/aha74da947f667ed591147adec6607fdeff131a2737d544c46c953a18d1b75gvg.jpg,True,기쁨,기쁨,기쁨,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
train,happy,yrdt87e63084d168688e86acfe3988fa043498386469889c9379cde59aed3wtns.jpg,./Data/EST_data/img_train/happy/yrdt87e63084d168688e86acfe3988fa043498386469889c9379cde59aed3wtns.jpg,True,기쁨,기쁨,기쁨,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
train,happy,6fq79b01ba7f8c3329df5da324344c5bb15c11240313b4dcb33b663263307kej2.jpg,./Data/EST_data/img_train/happy/6fq79b01ba7f8c3329df5da324344c5bb15c11240313b4dcb33b663263307kej2.jpg,True,기쁨,기쁨,기쁨,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
train,happy,p5qf11819779628e38e13176957e850cc8c8e7076b879d5f92581847d39961lpc.jpg,./Data/EST_data/img_train/happy/p5qf11819779628e38e13176957e850cc8c8e7076b879d5f92581847d39961lpc.jpg,True,기쁨,기쁨,기쁨,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
train,happy,buzca56d8a6f842a67c9a36c2df52abd8f9b3e19c956cb163f9418ea878aas3ho.jpg,./Data/EST_data/img_train/happy/buzca56d8a6f842a67c9a36c2df52abd8f9b3e19c956cb163f9418ea878aas3ho.jpg,True,기쁨,기쁨,기쁨,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
train,happy,lo4z730c528008791403448903987e1205c244c48554912a8e0fb024550317lx0.jpg,./Data/EST_data/img_train/happy/lo4z730c528008791403448903987e1205c244c48554912a8e0fb024550317lx0.jpg,True,기쁨,기쁨,기쁨,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
train,happy,48wv685c571c7511b5f4bc5a3f017c144179175ce5e56eb5061f1e42f207evd31.jpg,./Data/EST_data/img_train/happy/48wv685c571c7511b5f4bc5a3f017c144179175ce5e56eb5061f1e42f207evd31.jpg,True,기쁨,기쁨,기쁨,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
train,happy,6eko5a82d28a4449236027972af81bb083a5c4e134dfcab3a0ee18d1c1ad7boxt.jpg,./Data/EST_data/img_train/happy/6eko5a82d28a4449236027972af81bb083a5c4e134dfcab3a0ee18d1c1ad7boxt.jpg,True,기쁨,기쁨,기쁨,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
train,happy,mkuy49376f66229fe365df2e5ef2df48c56e99ff94499674896d8df9f69fazs4x.jpg,./Data/EST_data/img_train/happy/mkuy49376f66229fe365df2e5ef2df48c56e99ff94499674896d8df9f69fazs4x.jpg,True,기쁨,기쁨,기쁨,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
train,happy,xr3g5728447072988882e82b98876ae2313baad2f4fd21590e2498e2d8e35ikh1.jpg,./Data/EST_data/img_train/happy/xr3g5728447072988882e82b98876ae2313baad2f4fd21590e2498e2d8e35ikh1.jpg,True,기쁨,기쁨,기쁨,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
train,happy,m0iue9601dc49240eb39a551eee69e04f51b653f599cb79217fb32e1e6ff4gld4.jpg,./Data/EST_data/img_train/happy/m0iue9601dc49240eb39a551eee69e04f51b653f599cb79217fb32e1e6ff4gld4.jpg,True,기쁨,기쁨,기쁨,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
train,happy,ubcq1dc64a75b40c79b439a9d4dd41dcde8fd49643e78404184f881082d3fqts5.jpg,./Data/EST_data/img_train/happy/ubcq1dc64a75b40c79b439a9d4dd41dcde8fd49643e78404184f881082d3fqts5.jpg,True,기쁨,기쁨,기쁨,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
train,happy,sksw7f22530223376096611a6476f42665206612621f929033f9179232192f37l.jpg,./Data/EST_data/img_train/happy/sksw7f22530223376096611a6476f42665206612621f929033f9179232192f37l.jpg,True,기쁨,기쁨,기쁨,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
train,happy,3v69846c8dc12531b5e586c669835e187bb4c686c4bb4e69a75a67a9d5291zuyk.jpg,./Data/EST_data/img_train/happy/3v69846c8dc12531b5e586c669835e187bb4c686c4bb4e69a75a67a9d5291zuyk.jpg,True,기쁨,기쁨,기쁨,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
train,happy,6pi79f4e1e61393633d121dc4f1414df18c274e6acf8ffcf38bd63d943b3cbg2y.jpg,./Data/EST_data/img_train/happy/6pi79f4e1e61393633d121dc4f1414df18c274e6acf8ffcf38bd63d943b3cbg2y.jpg,True,기쁨,기쁨,기쁨,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
train,happy,t4gv473701169cc029044376f1bccf2a29bd49632324900d02f0a219aa7e0e81v.jpg,./Data/EST_data/img_train/happy/t4gv473701169cc029044376f1bccf2a29bd49632324900d02f0a219aa7e0e81v.jpg,True,기쁨,기쁨,기쁨,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
train,happy,zz6122cb740fb5cd0fbf74402dd6612242a246b398549accfbf9f2e85d90bqi1s.jpg,./Data/EST_data/img_train/happy/zz6122cb740fb5cd0fbf74402dd6612242a246b398549accfbf9f2e85d90bqi1s.jpg,True,기쁨,기쁨,기쁨,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
train,happy,fg2u826cf62cd05d841d32c7fffff7fdda13677887655cdd86385781d1ccc4pli.jpg,./Data/EST_data/img_train/happy/fg2u826cf62cd05d841d32c7fffff7fdda13677887655cdd86385781d1ccc4pli.jpg,True,기쁨,기쁨,기쁨,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
train,happy,rivd639731939fa549b51c99435ef9a3b9d55c63fe8dc766d8a562f539b97dfcj.jpg,./Data/EST_data/img_train/happy/rivd639731939fa549b51c99435ef9a3b9d55c63fe8dc766d8a562f539b97dfcj.jpg,True,기쁨,기쁨,기쁨,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
train,happy,9nif17deff6516fda79e33b36e25a11f888c839899155f867839f0e73e8bc4ali.jpg,./Data/EST_data/img_train/happy/9nif17deff6516fda79e33b36e25a11f888c839899155f867839f0e73e8bc4ali.jpg,True,기쁨,기쁨,기쁨,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
train,happy,y5qkb54d3a0837c223a1ab91c99c2d03a013c5b8742790cb8372378d31104l320.jpg,./Data/EST_data/img_train/happy/y5qkb54d3a0837c223a1ab91c99c2d03a013c5b8742790cb8372378d31104l320.jpg,True,기쁨,기쁨,기쁨,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
